A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0,0,0,0,0,0,0,0,0,0.16791604197901,0.230769230769231,0.333333333333333,0.264264264264264,0.368421052631579,0.5,0.528614457831325,0.394736842105263,0.136363636363636,0.52623688155922,0.371428571428571,0.0454545454545455,0.515742128935532,0.371428571428571,0.0476190476190476,0.266369047619048,0.388888888888889,0.4
0,0,0,0,0,0,0,0,0,0.536731634182909,0.41025641025641,0.166666666666667,0.522522522522523,0.368421052631579,0.1,0.308734939759036,0.315789473684211,0.5,0.296851574212894,0.371428571428571,0.5,0.260869565217391,0.371428571428571,0.476190476190476,0.520833333333333,0.388888888888889,0.0666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0.223684210526316,0.212121212121212,0.571428571428571,0.167608286252354,0.193548387096774,0.352941176470588,0.178571428571429,0.214285714285714,0.368421052631579,0.206766917293233,0.214285714285714,0.421052631578947,0.190654205607477,0.275862068965517,0.466666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0.535714285714286,0.333333333333333,0.0714285714285714,0.529190207156309,0.387096774193548,0.176470588235294,0.518796992481203,0.392857142857143,0.105263157894737,0.511278195488722,0.357142857142857,0.157894736842105,0.514018691588785,0.241379310344828,0.0666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0.240601503759398,0.454545454545455,0.357142857142857,0.303201506591337,0.419354838709677,0.470588235294118,0.302631578947368,0.392857142857143,0.526315789473684,0.281954887218045,0.428571428571429,0.421052631578947,0.295327102803738,0.482758620689655,0.466666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213483146067416,0.307692307692308,0.333333333333333,0.189732142857143,0.32,0.4,0.273542600896861,0.28,0.454545454545455,0.177777777777778,0.28,0.714285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253932584269663,0.384615384615385,0.583333333333333,0.524553571428571,0.36,0.1,0.515695067264574,0.4,0,0.515555555555556,0.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532584269662921,0.307692307692308,0.0833333333333333,0.285714285714286,0.32,0.5,0.210762331838565,0.32,0.545454545454545,0.306666666666667,0.32,0.285714285714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198952879581152,0.318181818181818,0.1,0.18798955613577,0.217391304347826,0.25,0.207253886010363,0.25,0.285714285714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523560209424084,0.363636363636364,0.1,0.522193211488251,0.347826086956522,0.125,0.520725388601036,0.35,0.142857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277486910994764,0.318181818181818,0.8,0.289817232375979,0.434782608695652,0.625,0.272020725388601,0.4,0.571428571428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284431137724551,0.352941176470588,0.363636363636364,0.303571428571429,0.352941176470588,0.444444444444444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179640718562874,0.235294117647059,0.545454545454545,0.166666666666667,0.235294117647059,0.444444444444444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535928143712575,0.411764705882353,0.0909090909090909,0.529761904761905,0.411764705882353,0.111111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218120805369128,0.235294117647059,0.714285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261744966442953,0.470588235294118,0.142857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520134228187919,0.294117647058824,0.142857142857143
