PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.726759503199097,0.406451612903226,0.693639442980805,0.387096774193548,0.678584870154309,0.348387096774194,0.659766654121189,0.348387096774194,0.650357546104629,0.348387096774194,0.637184794881445,0.341935483870968,0.622882950696274,0.32258064516129,0.608957470831765,0.309677419354839,0.603688370342492,0.303225806451613
0.273240496800903,0.593548387096774,0.306360557019195,0.612903225806452,0.321415129845691,0.651612903225806,0.340233345878811,0.651612903225806,0.349642453895371,0.651612903225806,0.362815205118555,0.658064516129032,0.377117049303726,0.67741935483871,0.391042529168235,0.690322580645161,0.396311629657508,0.696774193548387
0,0,0.635063957863055,0.285714285714286,0.630549285176825,0.285714285714286,0.626787057938299,0.285714285714286,0.622272385252069,0.285714285714286,0.617757712565839,0.272727272727273,0.612490594431904,0.272727272727273,0.612490594431904,0.272727272727273,0.609480812641084,0.272727272727273
0,0,0.364936042136945,0.714285714285714,0.369450714823175,0.714285714285714,0.373212942061701,0.714285714285714,0.377727614747931,0.714285714285714,0.382242287434161,0.727272727272727,0.387509405568096,0.727272727272727,0.387509405568096,0.727272727272727,0.390519187358916,0.727272727272727
0,0,0,0,0.604783599088838,0.26,0.604783599088838,0.26,0.604783599088838,0.26,0.604783599088838,0.26,0.594533029612756,0.26,0.593394077448747,0.26,0.587699316628702,0.26
0,0,0,0,0.395216400911162,0.74,0.395216400911162,0.74,0.395216400911162,0.74,0.395216400911162,0.74,0.405466970387244,0.74,0.406605922551253,0.74,0.412300683371298,0.74
0,0,0,0,0,0,0.582450832072617,0.222222222222222,0.582450832072617,0.222222222222222,0.582450832072617,0.222222222222222,0.582450832072617,0.222222222222222,0.582450832072617,0.222222222222222,0.582450832072617,0.222222222222222
0,0,0,0,0,0,0.417549167927383,0.777777777777778,0.417549167927383,0.777777777777778,0.417549167927383,0.777777777777778,0.417549167927383,0.777777777777778,0.417549167927383,0.777777777777778,0.417549167927383,0.777777777777778
0,0,0,0,0,0,0,0,0.563088512241055,0.178571428571429,0.563088512241055,0.178571428571429,0.563088512241055,0.178571428571429,0.563088512241055,0.178571428571429,0.563088512241055,0.178571428571429
0,0,0,0,0,0,0,0,0.436911487758945,0.821428571428571,0.436911487758945,0.821428571428571,0.436911487758945,0.821428571428571,0.436911487758945,0.821428571428571,0.436911487758945,0.821428571428571
0,0,0,0,0,0,0,0,0,0,0.559090909090909,0.25,0.559090909090909,0.25,0.559090909090909,0.25,0.559090909090909,0.25
0,0,0,0,0,0,0,0,0,0,0.440909090909091,0.75,0.440909090909091,0.75,0.440909090909091,0.75,0.440909090909091,0.75
0,0,0,0,0,0,0,0,0,0,0,0,0.54089709762533,0.105263157894737,0.54089709762533,0.105263157894737,0.54089709762533,0.105263157894737
0,0,0,0,0,0,0,0,0,0,0,0,0.45910290237467,0.894736842105263,0.45910290237467,0.894736842105263,0.45910290237467,0.894736842105263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524096385542169,0.3125,0.524096385542169,0.3125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475903614457831,0.6875,0.475903614457831,0.6875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528813559322034,0.142857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471186440677966,0.857142857142857
