PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.77,0.844783715012723,0.778181818181818,0.847328244274809,0.787272727272727,0.847328244274809,0.787272727272727,0.847328244274809,0.787272727272727,0.847328244274809,0.787272727272727,0.847328244274809,0.787272727272727,0.847328244274809,0.787272727272727,0.847328244274809,0.787272727272727,0.847328244274809
0.23,0.155216284987277,0.221818181818182,0.152671755725191,0.212727272727273,0.152671755725191,0.212727272727273,0.152671755725191,0.212727272727273,0.152671755725191,0.212727272727273,0.152671755725191,0.212727272727273,0.152671755725191,0.212727272727273,0.152671755725191,0.212727272727273,0.152671755725191
0,0,0.626134301270417,0.779487179487179,0.617059891107078,0.758974358974359,0.617059891107078,0.758974358974359,0.617059891107078,0.758974358974359,0.627949183303085,0.758974358974359,0.629764065335753,0.758974358974359,0.629764065335753,0.758974358974359,0.629764065335753,0.758974358974359
0,0,0.373865698729583,0.220512820512821,0.382940108892922,0.241025641025641,0.382940108892922,0.241025641025641,0.382940108892922,0.241025641025641,0.372050816696915,0.241025641025641,0.370235934664247,0.241025641025641,0.370235934664247,0.241025641025641,0.370235934664247,0.241025641025641
0,0,0,0,0.623978201634877,0.752,0.623978201634877,0.752,0.629427792915531,0.752,0.632152588555858,0.752,0.629427792915531,0.752,0.634877384196185,0.752,0.632152588555858,0.752
0,0,0,0,0.376021798365123,0.248,0.376021798365123,0.248,0.370572207084469,0.248,0.367847411444142,0.248,0.370572207084469,0.248,0.365122615803815,0.248,0.367847411444142,0.248
0,0,0,0,0,0,0.529197080291971,0.708333333333333,0.521897810218978,0.708333333333333,0.521897810218978,0.708333333333333,0.562043795620438,0.708333333333333,0.562043795620438,0.708333333333333,0.562043795620438,0.708333333333333
0,0,0,0,0,0,0.470802919708029,0.291666666666667,0.478102189781022,0.291666666666667,0.478102189781022,0.291666666666667,0.437956204379562,0.291666666666667,0.437956204379562,0.291666666666667,0.437956204379562,0.291666666666667
0,0,0,0,0,0,0,0,0.525114155251142,0.727272727272727,0.552511415525114,0.727272727272727,0.5662100456621,0.727272727272727,0.5662100456621,0.727272727272727,0.5662100456621,0.727272727272727
0,0,0,0,0,0,0,0,0.474885844748858,0.272727272727273,0.447488584474886,0.272727272727273,0.4337899543379,0.272727272727273,0.4337899543379,0.272727272727273,0.4337899543379,0.272727272727273
0,0,0,0,0,0,0,0,0,0,0.530386740331492,0.738461538461539,0.524861878453039,0.723076923076923,0.530386740331492,0.723076923076923,0.530386740331492,0.723076923076923
0,0,0,0,0,0,0,0,0,0,0.469613259668508,0.261538461538462,0.475138121546961,0.276923076923077,0.469613259668508,0.276923076923077,0.469613259668508,0.276923076923077
0,0,0,0,0,0,0,0,0,0,0,0,0.490445859872611,0.722222222222222,0.490445859872611,0.703703703703704,0.496815286624204,0.703703703703704
0,0,0,0,0,0,0,0,0,0,0,0,0.509554140127389,0.277777777777778,0.509554140127389,0.296296296296296,0.503184713375796,0.296296296296296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503703703703704,0.66,0.503703703703704,0.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496296296296296,0.34,0.496296296296296,0.36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483333333333333,0.681818181818182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516666666666667,0.318181818181818
