A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0.477093206951027,0.138888888888889,0.205882352941176,0.475513428120063,0.138888888888889,0.205882352941176,0.475513428120063,0.12962962962963,0.205882352941176,0.4739336492891,0.12962962962963,0.205882352941176,0.464454976303318,0.101851851851852,0.176470588235294,0.46129541864139,0.101851851851852,0.176470588235294,0.451816745655608,0.0925925925925926,0.147058823529412,0.447077409162717,0.0925925925925926,0.147058823529412,0.445497630331754,0.0925925925925926,0.147058823529412
0.248025276461295,0.00925925925925926,0.0588235294117647,0.274881516587678,0.851851851851852,0.705882352941177,0.266982622432859,0.861111111111111,0.705882352941177,0.265402843601896,0.0185185185185185,0.117647058823529,0.273301737756714,0.0185185185185185,0.117647058823529,0.274881516587678,0.0185185185185185,0.117647058823529,0.257503949447077,0.861111111111111,0.676470588235294,0.293838862559242,0.0462962962962963,0.205882352941176,0.255924170616114,0.861111111111111,0.647058823529412
0.274881516587678,0.851851851851852,0.735294117647059,0.249605055292259,0.00925925925925926,0.0882352941176471,0.257503949447077,0.00925925925925926,0.0882352941176471,0.260663507109005,0.851851851851852,0.676470588235294,0.262243285939968,0.87962962962963,0.705882352941177,0.263823064770932,0.87962962962963,0.705882352941177,0.290679304897314,0.0462962962962963,0.176470588235294,0.259083728278041,0.861111111111111,0.647058823529412,0.298578199052133,0.0462962962962963,0.205882352941176
0,0,0,0.431746031746032,0.111111111111111,0.0555555555555556,0.431746031746032,0.111111111111111,0.0555555555555556,0.431746031746032,0.111111111111111,0.0555555555555556,0.431746031746032,0.111111111111111,0.0555555555555556,0.431746031746032,0.111111111111111,0.0555555555555556,0.431746031746032,0.111111111111111,0.0555555555555556,0.431746031746032,0.111111111111111,0.0555555555555556,0.428571428571429,0.111111111111111,0.0555555555555556
0,0,0,0.273015873015873,0.037037037037037,0.0555555555555556,0.295238095238095,0.851851851851852,0.888888888888889,0.273015873015873,0.037037037037037,0.0555555555555556,0.273015873015873,0.037037037037037,0.0555555555555556,0.273015873015873,0.037037037037037,0.0555555555555556,0.276190476190476,0.037037037037037,0.0555555555555556,0.276190476190476,0.037037037037037,0.0555555555555556,0.282539682539683,0.037037037037037,0.0555555555555556
0,0,0,0.295238095238095,0.851851851851852,0.888888888888889,0.273015873015873,0.037037037037037,0.0555555555555556,0.295238095238095,0.851851851851852,0.888888888888889,0.295238095238095,0.851851851851852,0.888888888888889,0.295238095238095,0.851851851851852,0.888888888888889,0.292063492063492,0.851851851851852,0.888888888888889,0.292063492063492,0.851851851851852,0.888888888888889,0.288888888888889,0.851851851851852,0.888888888888889
0,0,0,0,0,0,0.421800947867299,0.0833333333333333,0.111111111111111,0.421800947867299,0.0833333333333333,0.111111111111111,0.421800947867299,0.0833333333333333,0.111111111111111,0.421800947867299,0.0833333333333333,0.111111111111111,0.421800947867299,0.0833333333333333,0.111111111111111,0.421800947867299,0.0833333333333333,0.111111111111111,0.421800947867299,0.0833333333333333,0.111111111111111
0,0,0,0,0,0,0.251184834123223,0,0.222222222222222,0.251184834123223,0,0.222222222222222,0.327014218009479,0.916666666666667,0.666666666666667,0.327014218009479,0.916666666666667,0.666666666666667,0.327014218009479,0.916666666666667,0.666666666666667,0.255924170616114,0,0.222222222222222,0.255924170616114,0,0.222222222222222
0,0,0,0,0,0,0.327014218009479,0.916666666666667,0.666666666666667,0.327014218009479,0.916666666666667,0.666666666666667,0.251184834123223,0,0.222222222222222,0.251184834123223,0,0.222222222222222,0.251184834123223,0,0.222222222222222,0.322274881516588,0.916666666666667,0.666666666666667,0.322274881516588,0.916666666666667,0.666666666666667
0,0,0,0,0,0,0,0,0,0.41025641025641,0.037037037037037,0,0.403846153846154,0.037037037037037,0,0.403846153846154,0.037037037037037,0,0.403846153846154,0.037037037037037,0,0.403846153846154,0.037037037037037,0,0.403846153846154,0.037037037037037,0
0,0,0,0,0,0,0,0,0,0.320512820512821,0.962962962962963,1,0.269230769230769,0,0,0.269230769230769,0,0,0.269230769230769,0,0,0.269230769230769,0,0,0.269230769230769,0,0
0,0,0,0,0,0,0,0,0,0.269230769230769,0,0,0.326923076923077,0.962962962962963,1,0.326923076923077,0.962962962962963,1,0.326923076923077,0.962962962962963,1,0.326923076923077,0.962962962962963,1,0.326923076923077,0.962962962962963,1
0,0,0,0,0,0,0,0,0,0,0,0,0.448,0.05,0,0.448,0.05,0,0.424,0.05,0,0.424,0.05,0,0.424,0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0.264,0,0,0.264,0,0,0.264,0,0,0.264,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.95,1,0.288,0.95,1,0.312,0.95,1,0.312,0.95,1,0.312,0.95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441176470588235,0.105263157894737,0,0.441176470588235,0.105263157894737,0,0.441176470588235,0.105263157894737,0,0.441176470588235,0.105263157894737,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254901960784314,0,0,0.254901960784314,0,0,0.254901960784314,0,0,0.254901960784314,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303921568627451,0.894736842105263,1,0.303921568627451,0.894736842105263,1,0.303921568627451,0.894736842105263,1,0.303921568627451,0.894736842105263,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425287356321839,0.117647058823529,0,0.425287356321839,0.117647058823529,0,0.425287356321839,0.117647058823529,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275862068965517,0,0,0.275862068965517,0,0,0.275862068965517,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298850574712644,0.882352941176471,1,0.298850574712644,0.882352941176471,1,0.298850574712644,0.882352941176471,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397435897435897,0.0769230769230769,0,0.397435897435897,0.0769230769230769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294871794871795,0,0,0.294871794871795,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692307692308,0.923076923076923,1,0.307692307692308,0.923076923076923,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338028169014085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859154929577,1,1
