A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0.661796932067202,0.523719165085389,0.465408805031447,0.659605551497443,0.504743833017078,0.465408805031447,0.659605551497443,0.512333965844402,0.471698113207547,0.659605551497443,0.512333965844402,0.459119496855346,0.660336011687363,0.518026565464896,0.459119496855346,0.661796932067202,0.514231499051233,0.465408805031447,0.661796932067202,0.510436432637571,0.465408805031447,0.661066471877283,0.50853889943074,0.459119496855346,0.660336011687363,0.506641366223909,0.459119496855346
0.337472607742878,0.476280834914611,0.534591194968553,0.339663988312637,0.495256166982922,0.534591194968553,0.339663988312637,0.487666034155598,0.528301886792453,0.339663988312637,0.487666034155598,0.540880503144654,0.338933528122717,0.481973434535104,0.540880503144654,0.337472607742878,0.485768500948767,0.534591194968553,0.337472607742878,0.489563567362429,0.534591194968553,0.338203067932798,0.49146110056926,0.540880503144654,0.338933528122717,0.493358633776091,0.540880503144654
0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0,0.000730460189919649,0,0
0,0,0,0.628279883381924,0.412878787878788,0.350649350649351,0.622448979591837,0.409090909090909,0.363636363636364,0.620991253644315,0.416666666666667,0.363636363636364,0.619533527696793,0.416666666666667,0.363636363636364,0.620991253644315,0.416666666666667,0.363636363636364,0.620991253644315,0.412878787878788,0.363636363636364,0.620991253644315,0.416666666666667,0.363636363636364,0.620991253644315,0.416666666666667,0.363636363636364
0,0,0,0.36734693877551,0.583333333333333,0.649350649350649,0.373177842565598,0.587121212121212,0.636363636363636,0.37463556851312,0.579545454545455,0.636363636363636,0.377551020408163,0.579545454545455,0.636363636363636,0.376093294460641,0.579545454545455,0.636363636363636,0.376093294460641,0.583333333333333,0.636363636363636,0.376093294460641,0.579545454545455,0.636363636363636,0.376093294460641,0.579545454545455,0.636363636363636
0,0,0,0.0043731778425656,0.00378787878787879,0,0.0043731778425656,0.00378787878787879,0,0.0043731778425656,0.00378787878787879,0,0.00291545189504373,0.00378787878787879,0,0.00291545189504373,0.00378787878787879,0,0.00291545189504373,0.00378787878787879,0,0.00291545189504373,0.00378787878787879,0,0.00291545189504373,0.00378787878787879,0
0,0,0,0,0,0,0.532008830022075,0.11731843575419,0.152173913043478,0.532008830022075,0.11731843575419,0.152173913043478,0.532008830022075,0.11731843575419,0.152173913043478,0.529801324503311,0.11731843575419,0.152173913043478,0.529801324503311,0.11731843575419,0.152173913043478,0.527593818984547,0.111731843575419,0.130434782608696,0.527593818984547,0.111731843575419,0.130434782608696
0,0,0,0,0,0,0.198675496688742,0.631284916201117,0.5,0.196467991169978,0.625698324022346,0.5,0.194260485651214,0.625698324022346,0.5,0.19205298013245,0.625698324022346,0.5,0.19205298013245,0.625698324022346,0.5,0.187637969094923,0.597765363128492,0.478260869565217,0.187637969094923,0.597765363128492,0.478260869565217
0,0,0,0,0,0,0.269315673289183,0.251396648044693,0.347826086956522,0.271523178807947,0.256983240223464,0.347826086956522,0.273730684326711,0.256983240223464,0.347826086956522,0.278145695364238,0.256983240223464,0.347826086956522,0.278145695364238,0.256983240223464,0.347826086956522,0.28476821192053,0.290502793296089,0.391304347826087,0.28476821192053,0.290502793296089,0.391304347826087
0,0,0,0,0,0,0,0,0,0.585294117647059,0.353846153846154,0.325,0.585294117647059,0.346153846153846,0.325,0.585294117647059,0.346153846153846,0.325,0.585294117647059,0.346153846153846,0.325,0.582352941176471,0.338461538461538,0.325,0.582352941176471,0.338461538461538,0.325
