A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0,0.404907975460123,0.118181818181818,0
0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5,0.335889570552147,0.218181818181818,0.5
0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5,0.25920245398773,0.663636363636364,0.5
0,0,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0,0.380368098159509,0.0714285714285714,0
0,0,0,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444,0.306748466257669,0.785714285714286,0.444444444444444
0,0,0,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556,0.312883435582822,0.142857142857143,0.555555555555556
0,0,0,0,0,0,0.387096774193548,0.027027027027027,0,0.387096774193548,0.027027027027027,0,0.387096774193548,0.027027027027027,0,0.387096774193548,0.027027027027027,0,0.387096774193548,0.027027027027027,0,0.387096774193548,0.027027027027027,0,0.387096774193548,0.027027027027027,0
0,0,0,0,0,0,0.28110599078341,0.810810810810811,0.5,0.28110599078341,0.810810810810811,0.5,0.28110599078341,0.810810810810811,0.5,0.28110599078341,0.810810810810811,0.5,0.28110599078341,0.810810810810811,0.5,0.28110599078341,0.810810810810811,0.5,0.28110599078341,0.810810810810811,0.5
0,0,0,0,0,0,0.331797235023041,0.162162162162162,0.5,0.331797235023041,0.162162162162162,0.5,0.331797235023041,0.162162162162162,0.5,0.331797235023041,0.162162162162162,0.5,0.331797235023041,0.162162162162162,0.5,0.331797235023041,0.162162162162162,0.5,0.331797235023041,0.162162162162162,0.5
0,0,0,0,0,0,0,0,0,0.381818181818182,0.0384615384615385,0,0.381818181818182,0.0384615384615385,0,0.381818181818182,0.0384615384615385,0,0.381818181818182,0.0384615384615385,0,0.381818181818182,0.0384615384615385,0,0.381818181818182,0.0384615384615385,0
