A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0.394944707740916,0.0648148148148148,0,0.387045813586098,0.0555555555555556,0,0.382306477093207,0.0555555555555556,0,0.37914691943128,0.0555555555555556,0,0.377567140600316,0.0555555555555556,0,0.377567140600316,0.0555555555555556,0,0.374407582938389,0.0555555555555556,0,0.374407582938389,0.0462962962962963,0,0.372827804107425,0.0462962962962963,0
0.282780410742496,0.796296296296296,0.558823529411765,0.312796208530806,0.814814814814815,0.647058823529412,0.28436018957346,0.138888888888889,0.235294117647059,0.336492890995261,0.805555555555556,0.764705882352941,0.34913112164297,0.796296296296296,0.764705882352941,0.276461295418641,0.175925925925926,0.264705882352941,0.276461295418641,0.175925925925926,0.264705882352941,0.273301737756714,0.185185185185185,0.264705882352941,0.27172195892575,0.185185185185185,0.264705882352941
0.322274881516588,0.138888888888889,0.441176470588235,0.300157977883096,0.12962962962963,0.352941176470588,0.333333333333333,0.805555555555556,0.764705882352941,0.28436018957346,0.138888888888889,0.235294117647059,0.273301737756714,0.148148148148148,0.235294117647059,0.345971563981043,0.768518518518518,0.735294117647059,0.34913112164297,0.768518518518518,0.735294117647059,0.352290679304897,0.768518518518518,0.735294117647059,0.355450236966825,0.768518518518518,0.735294117647059
0,0,0,0.380952380952381,0.037037037037037,0,0.377777777777778,0.037037037037037,0,0.377777777777778,0.0185185185185185,0,0.374603174603175,0.0185185185185185,0,0.374603174603175,0.0185185185185185,0,0.368253968253968,0.0185185185185185,0,0.368253968253968,0.0185185185185185,0,0.368253968253968,0.0185185185185185,0
0,0,0,0.307936507936508,0.148148148148148,0.5,0.314285714285714,0.833333333333333,0.5,0.33015873015873,0.851851851851852,0.555555555555556,0.336507936507937,0.851851851851852,0.555555555555556,0.336507936507937,0.851851851851852,0.555555555555556,0.288888888888889,0.12962962962963,0.444444444444444,0.342857142857143,0.851851851851852,0.555555555555556,0.355555555555556,0.851851851851852,0.611111111111111
0,0,0,0.311111111111111,0.814814814814815,0.5,0.307936507936508,0.12962962962963,0.5,0.292063492063492,0.12962962962963,0.444444444444444,0.288888888888889,0.12962962962963,0.444444444444444,0.288888888888889,0.12962962962963,0.444444444444444,0.342857142857143,0.851851851851852,0.555555555555556,0.288888888888889,0.12962962962963,0.444444444444444,0.276190476190476,0.12962962962963,0.388888888888889
0,0,0,0,0,0,0.383886255924171,0.0277777777777778,0,0.383886255924171,0.0277777777777778,0,0.383886255924171,0.0277777777777778,0,0.383886255924171,0.0277777777777778,0,0.383886255924171,0.0277777777777778,0,0.37914691943128,0.0277777777777778,0,0.374407582938389,0.0277777777777778,0
0,0,0,0,0,0,0.308056872037915,0.777777777777778,0.777777777777778,0.308056872037915,0.777777777777778,0.777777777777778,0.312796208530806,0.777777777777778,0.777777777777778,0.312796208530806,0.777777777777778,0.777777777777778,0.312796208530806,0.777777777777778,0.777777777777778,0.327014218009479,0.805555555555556,0.777777777777778,0.350710900473934,0.805555555555556,0.777777777777778
0,0,0,0,0,0,0.308056872037915,0.194444444444444,0.222222222222222,0.308056872037915,0.194444444444444,0.222222222222222,0.303317535545024,0.194444444444444,0.222222222222222,0.303317535545024,0.194444444444444,0.222222222222222,0.303317535545024,0.194444444444444,0.222222222222222,0.293838862559242,0.166666666666667,0.222222222222222,0.274881516587678,0.166666666666667,0.222222222222222
0,0,0,0,0,0,0,0,0,0.378205128205128,0.037037037037037,0,0.378205128205128,0.037037037037037,0,0.378205128205128,0.037037037037037,0,0.378205128205128,0.037037037037037,0,0.378205128205128,0.037037037037037,0,0.371794871794872,0.037037037037037,0
