PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.784255107125062,NaN,0.794220229197808,NaN,0.805430991529646,NaN,0.808171400099651,NaN,0.808171400099651,NaN,0.807922272047833,NaN,0.807673143996014,NaN,0.807673143996014,NaN,0.808918784255107,NaN
0.215744892874938,NaN,0.205779770802192,NaN,0.194569008470354,NaN,0.191828599900349,NaN,0.191828599900349,NaN,0.192077727952167,NaN,0.192326856003986,NaN,0.192326856003986,NaN,0.191081215744893,NaN
0,0,0.746885899352267,NaN,0.746885899352267,NaN,0.745391131041355,NaN,0.740408570004983,NaN,0.738913801694071,NaN,0.742899850523169,NaN,0.74090682610862,NaN,0.741405082212257,NaN
0,0,0.253114100647733,NaN,0.253114100647733,NaN,0.254608868958645,NaN,0.259591429995017,NaN,0.261086198305929,NaN,0.257100149476831,NaN,0.25909317389138,NaN,0.258594917787743,NaN
0,0,0,0,0.749244712990937,NaN,0.750755287009063,NaN,0.744712990936556,NaN,0.743957703927492,NaN,0.744712990936556,NaN,0.744712990936556,NaN,0.742447129909366,NaN
0,0,0,0,0.250755287009063,NaN,0.249244712990937,NaN,0.255287009063444,NaN,0.256042296072508,NaN,0.255287009063444,NaN,0.255287009063444,NaN,0.257552870090634,NaN
0,0,0,0,0,0,0.717871485943775,NaN,0.723895582329317,NaN,0.724899598393574,NaN,0.726907630522088,NaN,0.721887550200803,NaN,0.736947791164659,NaN
0,0,0,0,0,0,0.282128514056225,NaN,0.276104417670683,NaN,0.275100401606426,NaN,0.273092369477912,NaN,0.278112449799197,NaN,0.263052208835341,NaN
0,0,0,0,0,0,0,0,0.724310776942356,NaN,0.723057644110276,NaN,0.725563909774436,NaN,0.725563909774436,NaN,0.736842105263158,NaN
0,0,0,0,0,0,0,0,0.275689223057644,NaN,0.276942355889724,NaN,0.274436090225564,NaN,0.274436090225564,NaN,0.263157894736842,NaN
0,0,0,0,0,0,0,0,0,0,0.6797583081571,NaN,0.678247734138973,NaN,0.678247734138973,NaN,0.691842900302115,NaN
0,0,0,0,0,0,0,0,0,0,0.3202416918429,NaN,0.321752265861027,NaN,0.321752265861027,NaN,0.308157099697885,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.676056338028169,NaN,0.677816901408451,NaN,0.674295774647887,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.323943661971831,NaN,0.322183098591549,NaN,0.325704225352113,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664658634538153,NaN,0.662650602409639,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335341365461847,NaN,0.337349397590361,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655328798185941,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344671201814059,NaN
