PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.776532137518685,NaN,0.787493771798705,NaN,0.793223716990533,NaN,0.796711509715994,NaN,0.798206278026906,NaN,0.797209765819631,NaN,0.797209765819631,NaN,0.797957149975087,NaN,0.798455406078724,NaN
0.223467862481315,NaN,0.212506228201295,NaN,0.206776283009467,NaN,0.203288490284006,NaN,0.201793721973094,NaN,0.202790234180369,NaN,0.202790234180369,NaN,0.202042850024913,NaN,0.201544593921276,NaN
0,0,0.74090682610862,NaN,0.742899850523169,NaN,0.739910313901345,NaN,0.738415545590433,NaN,0.737917289486796,NaN,0.738913801694071,NaN,0.740408570004983,NaN,0.739412057797708,NaN
0,0,0.25909317389138,NaN,0.257100149476831,NaN,0.260089686098655,NaN,0.261584454409567,NaN,0.262082710513204,NaN,0.261086198305929,NaN,0.259591429995017,NaN,0.260587942202292,NaN
0,0,0,0,0.739425981873112,NaN,0.736404833836858,NaN,0.735649546827795,NaN,0.737160120845921,NaN,0.736404833836858,NaN,0.737915407854985,NaN,0.737915407854985,NaN
0,0,0,0,0.260574018126888,NaN,0.263595166163142,NaN,0.264350453172205,NaN,0.262839879154079,NaN,0.263595166163142,NaN,0.262084592145015,NaN,0.262084592145015,NaN
0,0,0,0,0,0,0.282128514056225,NaN,0.279116465863454,NaN,0.279116465863454,NaN,0.279116465863454,NaN,0.279116465863454,NaN,0.278112449799197,NaN
0,0,0,0,0,0,0.717871485943775,NaN,0.720883534136546,NaN,0.720883534136546,NaN,0.720883534136546,NaN,0.720883534136546,NaN,0.721887550200803,NaN
0,0,0,0,0,0,0,0,0.718045112781955,NaN,0.720551378446115,NaN,0.723057644110276,NaN,0.723057644110276,NaN,0.723057644110276,NaN
0,0,0,0,0,0,0,0,0.281954887218045,NaN,0.279448621553885,NaN,0.276942355889724,NaN,0.276942355889724,NaN,0.276942355889724,NaN
0,0,0,0,0,0,0,0,0,0,0.696374622356495,NaN,0.691842900302115,NaN,0.694864048338369,NaN,0.693353474320242,NaN
0,0,0,0,0,0,0,0,0,0,0.303625377643505,NaN,0.308157099697885,NaN,0.305135951661631,NaN,0.306646525679758,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.683098591549296,NaN,0.679577464788732,NaN,0.683098591549296,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.316901408450704,NaN,0.320422535211268,NaN,0.316901408450704,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676706827309237,NaN,0.664658634538153,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323293172690763,NaN,0.335341365461847,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675736961451247,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324263038548753,NaN
