PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.67616191904048,0.833333333333333,0.664167916041979,0.824074074074074,0.649175412293853,0.796296296296296,0.592203898050975,0.574074074074074,0.553223388305847,0.481481481481481,0.52623688155922,0.388888888888889,0.511244377811094,0.305555555555556,0.494752623688156,0.268518518518519,0.48575712143928,0.212962962962963
0.32383808095952,0.166666666666667,0.335832083958021,0.175925925925926,0.350824587706147,0.203703703703704,0.407796101949025,0.425925925925926,0.446776611694153,0.518518518518518,0.47376311844078,0.611111111111111,0.488755622188906,0.694444444444444,0.505247376311844,0.731481481481482,0.51424287856072,0.787037037037037
0,0,0.693693693693694,0.851851851851852,0.693693693693694,0.851851851851852,0.690690690690691,0.851851851851852,0.681681681681682,0.796296296296296,0.675675675675676,0.759259259259259,0.675675675675676,0.759259259259259,0.672672672672673,0.759259259259259,0.66966966966967,0.759259259259259
0,0,0.306306306306306,0.148148148148148,0.306306306306306,0.148148148148148,0.309309309309309,0.148148148148148,0.318318318318318,0.203703703703704,0.324324324324324,0.240740740740741,0.324324324324324,0.240740740740741,0.327327327327327,0.240740740740741,0.33033033033033,0.240740740740741
0,0,0,0,0.690909090909091,0.916666666666667,0.690909090909091,0.916666666666667,0.690909090909091,0.916666666666667,0.690909090909091,0.916666666666667,0.690909090909091,0.916666666666667,0.690909090909091,0.916666666666667,0.681818181818182,0.916666666666667
0,0,0,0,0.309090909090909,0.0833333333333333,0.309090909090909,0.0833333333333333,0.309090909090909,0.0833333333333333,0.309090909090909,0.0833333333333333,0.309090909090909,0.0833333333333333,0.309090909090909,0.0833333333333333,0.318181818181818,0.0833333333333333
0,0,0,0,0,0,0.716867469879518,0.961538461538462,0.716867469879518,0.961538461538462,0.710843373493976,0.961538461538462,0.710843373493976,0.961538461538462,0.704819277108434,0.961538461538462,0.704819277108434,0.961538461538462
0,0,0,0,0,0,0.283132530120482,0.0384615384615385,0.283132530120482,0.0384615384615385,0.289156626506024,0.0384615384615385,0.289156626506024,0.0384615384615385,0.295180722891566,0.0384615384615385,0.295180722891566,0.0384615384615385
0,0,0,0,0,0,0,0,0.604477611940298,0.7,0.604477611940298,0.7,0.604477611940298,0.7,0.604477611940298,0.7,0.604477611940298,0.7
0,0,0,0,0,0,0,0,0.395522388059701,0.3,0.395522388059701,0.3,0.395522388059701,0.3,0.395522388059701,0.3,0.395522388059701,0.3
0,0,0,0,0,0,0,0,0,0,0.568807339449541,0.736842105263158,0.568807339449541,0.736842105263158,0.568807339449541,0.736842105263158,0.568807339449541,0.736842105263158
0,0,0,0,0,0,0,0,0,0,0.431192660550459,0.263157894736842,0.431192660550459,0.263157894736842,0.431192660550459,0.263157894736842,0.431192660550459,0.263157894736842
0,0,0,0,0,0,0,0,0,0,0,0,0.574468085106383,0.733333333333333,0.574468085106383,0.733333333333333,0.574468085106383,0.733333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0.425531914893617,0.266666666666667,0.425531914893617,0.266666666666667,0.425531914893617,0.266666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590361445783133,0.846153846153846,0.590361445783133,0.846153846153846
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409638554216867,0.153846153846154,0.409638554216867,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635135135135135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364864864864865,0
