A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0.771671826625387,0.638709677419355,0.506849315068493,0.773606811145511,0.638709677419355,0.506849315068493,0.773606811145511,0.632258064516129,0.506849315068493,0.773993808049536,0.632258064516129,0.506849315068493,0.773993808049536,0.632258064516129,0.506849315068493,0.773993808049536,0.632258064516129,0.506849315068493,0.773993808049536,0.632258064516129,0.506849315068493,0.773993808049536,0.632258064516129,0.506849315068493,0.773993808049536,0.632258064516129,0.506849315068493
0.137770897832817,0.232258064516129,0.328767123287671,0.14125386996904,0.232258064516129,0.328767123287671,0.143962848297214,0.238709677419355,0.328767123287671,0.145897832817337,0.238709677419355,0.328767123287671,0.145897832817337,0.238709677419355,0.328767123287671,0.145897832817337,0.238709677419355,0.328767123287671,0.145897832817337,0.238709677419355,0.328767123287671,0.145897832817337,0.238709677419355,0.328767123287671,0.145897832817337,0.238709677419355,0.328767123287671
0.0905572755417957,0.129032258064516,0.164383561643836,0.0851393188854489,0.129032258064516,0.164383561643836,0.0824303405572755,0.129032258064516,0.164383561643836,0.0801083591331269,0.129032258064516,0.164383561643836,0.0801083591331269,0.129032258064516,0.164383561643836,0.0801083591331269,0.129032258064516,0.164383561643836,0.0801083591331269,0.129032258064516,0.164383561643836,0.0801083591331269,0.129032258064516,0.164383561643836,0.0801083591331269,0.129032258064516,0.164383561643836
0,0,0,0.589327146171694,0.545454545454545,0.25,0.589327146171694,0.545454545454545,0.25,0.590873936581593,0.545454545454545,0.277777777777778,0.590873936581593,0.545454545454545,0.277777777777778,0.590873936581593,0.545454545454545,0.277777777777778,0.590873936581593,0.545454545454545,0.277777777777778,0.590873936581593,0.545454545454545,0.277777777777778,0.591647331786543,0.545454545454545,0.277777777777778
0,0,0,0.303170920340294,0.207792207792208,0.555555555555556,0.304717710750193,0.194805194805195,0.555555555555556,0.307037896365043,0.194805194805195,0.527777777777778,0.307037896365043,0.194805194805195,0.527777777777778,0.307037896365043,0.194805194805195,0.527777777777778,0.308584686774942,0.194805194805195,0.527777777777778,0.308584686774942,0.194805194805195,0.527777777777778,0.307811291569992,0.194805194805195,0.527777777777778
0,0,0,0.107501933488012,0.246753246753247,0.194444444444444,0.105955143078113,0.25974025974026,0.194444444444444,0.102088167053364,0.25974025974026,0.194444444444444,0.102088167053364,0.25974025974026,0.194444444444444,0.102088167053364,0.25974025974026,0.194444444444444,0.100541376643465,0.25974025974026,0.194444444444444,0.100541376643465,0.25974025974026,0.194444444444444,0.100541376643465,0.25974025974026,0.194444444444444
0,0,0,0,0,0,0.566744730679157,0.450980392156863,0.260869565217391,0.570257611241218,0.490196078431373,0.260869565217391,0.570257611241218,0.490196078431373,0.260869565217391,0.570257611241218,0.490196078431373,0.260869565217391,0.570257611241218,0.470588235294118,0.260869565217391,0.570257611241218,0.470588235294118,0.260869565217391,0.570257611241218,0.470588235294118,0.260869565217391
0,0,0,0,0,0,0.270491803278689,0.294117647058824,0.434782608695652,0.282201405152225,0.294117647058824,0.434782608695652,0.286885245901639,0.294117647058824,0.434782608695652,0.288056206088993,0.294117647058824,0.434782608695652,0.286885245901639,0.313725490196078,0.434782608695652,0.286885245901639,0.313725490196078,0.434782608695652,0.286885245901639,0.313725490196078,0.434782608695652
0,0,0,0,0,0,0.162763466042155,0.254901960784314,0.304347826086957,0.147540983606557,0.215686274509804,0.304347826086957,0.142857142857143,0.215686274509804,0.304347826086957,0.141686182669789,0.215686274509804,0.304347826086957,0.142857142857143,0.215686274509804,0.304347826086957,0.142857142857143,0.215686274509804,0.304347826086957,0.142857142857143,0.215686274509804,0.304347826086957
0,0,0,0,0,0,0,0,0,0.561622464898596,0.486486486486487,0.210526315789474,0.5600624024961,0.486486486486487,0.210526315789474,0.5600624024961,0.486486486486487,0.210526315789474,0.5600624024961,0.486486486486487,0.210526315789474,0.5600624024961,0.459459459459459,0.157894736842105,0.5600624024961,0.459459459459459,0.157894736842105
0,0,0,0,0,0,0,0,0,0.296411856474259,0.216216216216216,0.578947368421053,0.296411856474259,0.243243243243243,0.526315789473684,0.297971918876755,0.243243243243243,0.526315789473684,0.291731669266771,0.243243243243243,0.526315789473684,0.290171606864275,0.27027027027027,0.578947368421053,0.290171606864275,0.27027027027027,0.578947368421053
