PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.287272727272727,0.183206106870229,0.286363636363636,0.185750636132316,0.284545454545455,0.185750636132316,0.284545454545455,0.185750636132316,0.284545454545455,0.185750636132316,0.283636363636364,0.185750636132316,0.283636363636364,0.185750636132316,0.282727272727273,0.185750636132316,0.72,0.814249363867684
0.712727272727273,0.816793893129771,0.713636363636364,0.814249363867684,0.715454545454545,0.814249363867684,0.715454545454545,0.814249363867684,0.715454545454545,0.814249363867684,0.716363636363636,0.814249363867684,0.716363636363636,0.814249363867684,0.717272727272727,0.814249363867684,0.28,0.185750636132316
0,0,0.516363636363636,0.306122448979592,0.512727272727273,0.306122448979592,0.512727272727273,0.311224489795918,0.510909090909091,0.311224489795918,0.510909090909091,0.311224489795918,0.510909090909091,0.311224489795918,0.510909090909091,0.311224489795918,0.510909090909091,0.311224489795918
0,0,0.483636363636364,0.693877551020408,0.487272727272727,0.693877551020408,0.487272727272727,0.688775510204082,0.489090909090909,0.688775510204082,0.489090909090909,0.688775510204082,0.489090909090909,0.688775510204082,0.489090909090909,0.688775510204082,0.489090909090909,0.688775510204082
0,0,0,0,0.547683923705722,0.368,0.542234332425068,0.368,0.542234332425068,0.368,0.542234332425068,0.368,0.536784741144414,0.368,0.536784741144414,0.368,0.536784741144414,0.368
0,0,0,0,0.452316076294278,0.632,0.457765667574932,0.632,0.457765667574932,0.632,0.457765667574932,0.632,0.463215258855586,0.632,0.463215258855586,0.632,0.463215258855586,0.632
0,0,0,0,0,0,0.565693430656934,0.34375,0.565693430656934,0.364583333333333,0.565693430656934,0.364583333333333,0.562043795620438,0.364583333333333,0.562043795620438,0.364583333333333,0.562043795620438,0.364583333333333
0,0,0,0,0,0,0.434306569343066,0.65625,0.434306569343066,0.635416666666667,0.434306569343066,0.635416666666667,0.437956204379562,0.635416666666667,0.437956204379562,0.635416666666667,0.437956204379562,0.635416666666667
0,0,0,0,0,0,0,0,0.575342465753425,0.350649350649351,0.575342465753425,0.350649350649351,0.575342465753425,0.350649350649351,0.575342465753425,0.350649350649351,0.575342465753425,0.350649350649351
0,0,0,0,0,0,0,0,0.424657534246575,0.649350649350649,0.424657534246575,0.649350649350649,0.424657534246575,0.649350649350649,0.424657534246575,0.649350649350649,0.424657534246575,0.649350649350649
0,0,0,0,0,0,0,0,0,0,0.569060773480663,0.338461538461538,0.569060773480663,0.338461538461538,0.569060773480663,0.338461538461538,0.569060773480663,0.338461538461538
0,0,0,0,0,0,0,0,0,0,0.430939226519337,0.661538461538462,0.430939226519337,0.661538461538462,0.430939226519337,0.661538461538462,0.430939226519337,0.661538461538462
0,0,0,0,0,0,0,0,0,0,0,0,0.560509554140127,0.388888888888889,0.560509554140127,0.388888888888889,0.560509554140127,0.388888888888889
0,0,0,0,0,0,0,0,0,0,0,0,0.439490445859873,0.611111111111111,0.439490445859873,0.611111111111111,0.439490445859873,0.611111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0.4,0.555555555555556,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.6,0.444444444444444,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666666666667,0.363636363636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433333333333333,0.636363636363636
