PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.740091196071554,0.711281070745698,0.716941424061733,0.676864244741874,0.707120308663627,0.646271510516252,0.700105226236408,0.630975143403442,0.690634864959663,0.611854684512428,0.686425815503332,0.604206500956023,0.682918274289723,0.592734225621415,0.675903191862504,0.575525812619503,0.67064188004209,0.565965583173996
0.259908803928446,0.288718929254302,0.283058575938267,0.323135755258126,0.292879691336373,0.353728489483748,0.299894773763592,0.369024856596558,0.309365135040337,0.388145315487572,0.313574184496668,0.395793499043977,0.317081725710277,0.407265774378585,0.324096808137496,0.424474187380497,0.329358119957909,0.434034416826004
0,0,0.637447405329593,0.64367816091954,0.631837307152875,0.620689655172414,0.626928471248247,0.609195402298851,0.624123422159888,0.597701149425287,0.621318373071529,0.582375478927203,0.615708274894811,0.57088122605364,0.611500701262272,0.555555555555556,0.606591865357644,0.547892720306513
0,0,0.362552594670407,0.35632183908046,0.368162692847125,0.379310344827586,0.373071528751753,0.390804597701149,0.375876577840112,0.402298850574713,0.378681626928471,0.417624521072797,0.384291725105189,0.42911877394636,0.388499298737728,0.444444444444444,0.393408134642356,0.452107279693487
0,0,0,0,0.623529411764706,0.617977528089888,0.622459893048128,0.595505617977528,0.621390374331551,0.589887640449438,0.621390374331551,0.584269662921348,0.617112299465241,0.578651685393258,0.613903743315508,0.573033707865168,0.610695187165775,0.561797752808989
0,0,0,0,0.376470588235294,0.382022471910112,0.377540106951872,0.404494382022472,0.378609625668449,0.410112359550562,0.378609625668449,0.415730337078652,0.382887700534759,0.421348314606742,0.386096256684492,0.426966292134831,0.389304812834225,0.438202247191011
0,0,0,0,0,0,0.615602836879433,0.560606060606061,0.615602836879433,0.553030303030303,0.614184397163121,0.553030303030303,0.614184397163121,0.553030303030303,0.611347517730496,0.553030303030303,0.611347517730496,0.553030303030303
0,0,0,0,0,0,0.384397163120567,0.439393939393939,0.384397163120567,0.446969696969697,0.385815602836879,0.446969696969697,0.385815602836879,0.446969696969697,0.388652482269504,0.446969696969697,0.388652482269504,0.446969696969697
0,0,0,0,0,0,0,0,0.617957746478873,0.627450980392157,0.607394366197183,0.617647058823529,0.607394366197183,0.607843137254902,0.607394366197183,0.558823529411765,0.605633802816901,0.558823529411765
0,0,0,0,0,0,0,0,0.382042253521127,0.372549019607843,0.392605633802817,0.382352941176471,0.392605633802817,0.392156862745098,0.392605633802817,0.441176470588235,0.394366197183099,0.441176470588235
0,0,0,0,0,0,0,0,0,0,0.619957537154989,0.564705882352941,0.619957537154989,0.564705882352941,0.607218683651805,0.552941176470588,0.607218683651805,0.552941176470588
0,0,0,0,0,0,0,0,0,0,0.380042462845011,0.435294117647059,0.380042462845011,0.435294117647059,0.392781316348195,0.447058823529412,0.392781316348195,0.447058823529412
0,0,0,0,0,0,0,0,0,0,0,0,0.611793611793612,0.614285714285714,0.609336609336609,0.614285714285714,0.599508599508599,0.585714285714286
0,0,0,0,0,0,0,0,0,0,0,0,0.388206388206388,0.385714285714286,0.390663390663391,0.385714285714286,0.4004914004914,0.414285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615819209039548,0.609375,0.612994350282486,0.609375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384180790960452,0.390625,0.387005649717514,0.390625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619047619047619,0.607142857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0.392857142857143
