PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.802441454907823,NaN,0.785002491280518,NaN,0.767314399601395,NaN,0.757100149476831,NaN,0.75186846038864,NaN,0.743398106626806,NaN,0.730692575984056,NaN,0.724962630792227,NaN,0.719232685600399,NaN
0.197558545092177,NaN,0.214997508719482,NaN,0.232685600398605,NaN,0.242899850523169,NaN,0.24813153961136,NaN,0.256601893373194,NaN,0.269307424015944,NaN,0.275037369207773,NaN,0.280767314399601,NaN
0,0,0.731439960139512,NaN,0.726457399103139,NaN,0.724962630792227,NaN,0.719980069755854,NaN,0.717488789237668,NaN,0.715994020926756,NaN,0.712007972097658,NaN,0.710513203786746,NaN
0,0,0.268560039860488,NaN,0.273542600896861,NaN,0.275037369207773,NaN,0.280019930244146,NaN,0.282511210762332,NaN,0.284005979073244,NaN,0.287992027902342,NaN,0.289486796213254,NaN
0,0,0,0,0.736404833836858,NaN,0.733383685800604,NaN,0.731117824773414,NaN,0.731117824773414,NaN,0.72583081570997,NaN,0.723564954682779,NaN,0.722054380664653,NaN
0,0,0,0,0.263595166163142,NaN,0.266616314199396,NaN,0.268882175226586,NaN,0.268882175226586,NaN,0.27416918429003,NaN,0.276435045317221,NaN,0.277945619335347,NaN
0,0,0,0,0,0,0.734939759036145,NaN,0.734939759036145,NaN,0.728915662650602,NaN,0.724899598393574,NaN,0.72289156626506,NaN,0.72289156626506,NaN
0,0,0,0,0,0,0.265060240963855,NaN,0.265060240963855,NaN,0.271084337349398,NaN,0.275100401606426,NaN,0.27710843373494,NaN,0.27710843373494,NaN
0,0,0,0,0,0,0,0,0.721804511278195,NaN,0.721804511278195,NaN,0.715538847117794,NaN,0.710526315789474,NaN,0.710526315789474,NaN
0,0,0,0,0,0,0,0,0.278195488721804,NaN,0.278195488721804,NaN,0.284461152882206,NaN,0.289473684210526,NaN,0.289473684210526,NaN
0,0,0,0,0,0,0,0,0,0,0.72809667673716,NaN,0.726586102719033,NaN,0.716012084592145,NaN,0.717522658610272,NaN
0,0,0,0,0,0,0,0,0,0,0.27190332326284,NaN,0.273413897280967,NaN,0.283987915407855,NaN,0.282477341389728,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.702464788732394,NaN,0.702464788732394,NaN,0.702464788732394,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.297535211267606,NaN,0.297535211267606,NaN,0.297535211267606,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706827309236948,NaN,0.706827309236948,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293172690763052,NaN,0.293172690763052,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700680272108844,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299319727891156,NaN
