PPNP1s,PNNN1s,PPNP15s,PNNN15s,PPNP2s,PNNN2s,PPNP25s,PNNN25s,PPNP3s,PNNN3s,PPNP35s,PNNN35s,PPNP4s,PNNN4s,PPNP45s,PNNN45s,PPNP5s,PNNN5s
0.813598519888992,NaN,0.724791859389454,NaN,0.714616096207216,NaN,0.114477335800185,NaN,0.699352451433857,NaN,0.692414431082331,NaN,0.687326549491212,NaN,0.680619796484736,NaN,0.667668825161887,NaN
0.00716928769657724,NaN,0.0959759481961147,NaN,0.106151711378353,NaN,0.706290471785384,NaN,0.121415356151711,NaN,0.128353376503238,NaN,0.133441258094357,NaN,0.140148011100833,NaN,0.153098982423682,NaN
0,0,0.816836262719704,NaN,0.814061054579093,NaN,0.813598519888992,NaN,0.812210915818686,NaN,0.809435707678076,NaN,0.809435707678076,NaN,0.808510638297872,NaN,0.808048103607771,NaN
0,0,0.00416281221091582,NaN,0.00693802035152636,NaN,0.00740055504162812,NaN,0.0087881591119334,NaN,0.0115633672525439,NaN,0.0115633672525439,NaN,0.0124884366327475,NaN,0.0129509713228492,NaN
0,0,0,0,0.818500350385424,NaN,0.818500350385424,NaN,0.818500350385424,NaN,0.818500350385424,NaN,0.812894183601962,NaN,0.812894183601962,NaN,0.811492641906097,NaN
0,0,0,0,0.00350385423966363,NaN,0.00350385423966363,NaN,0.00350385423966363,NaN,0.00350385423966363,NaN,0.00911002102312544,NaN,0.00911002102312544,NaN,0.0105115627189909,NaN
0,0,0,0,0,0,0.818266542404473,NaN,0.817334575955266,NaN,0.817334575955266,NaN,0.817334575955266,NaN,0.817334575955266,NaN,0.811742777260019,NaN
0,0,0,0,0,0,0.00372786579683131,NaN,0.00465983224603914,NaN,0.00465983224603914,NaN,0.00465983224603914,NaN,0.00465983224603914,NaN,0.0102516309412861,NaN
0,0,0,0,0,0,0,0,0.819557625145518,NaN,0.819557625145518,NaN,0.819557625145518,NaN,0.819557625145518,NaN,0.819557625145518,NaN
0,0,0,0,0,0,0,0,0.00349243306169965,NaN,0.00349243306169965,NaN,0.00349243306169965,NaN,0.00349243306169965,NaN,0.00349243306169965,NaN
0,0,0,0,0,0,0,0,0,0,0.819074333800841,NaN,0.819074333800841,NaN,0.819074333800841,NaN,0.819074333800841,NaN
0,0,0,0,0,0,0,0,0,0,0.00420757363253857,NaN,0.00420757363253857,NaN,0.00420757363253857,NaN,0.00420757363253857,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.818627450980392,NaN,0.816993464052288,NaN,0.816993464052288,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,NaN,0.0065359477124183,NaN,0.0065359477124183,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819029850746269,NaN,0.819029850746269,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559701492537313,NaN,0.00559701492537313,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821052631578947,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421052631578947,NaN
